t,edge_id,vertex1,vertex2,length,average_width,intensity,betweenness_centrality
500.0,4415.0,2024.0,2077.0,10.0,1.4512718217143317,96.0909090909091,0.0
500.0,4416.0,2027.0,2072.0,10.0,2.35265896408299,172.0,0.0
500.0,4417.0,2038.0,1939.0,18.0,2.2640807381310672,173.1578947368421,0.0
500.0,4418.0,2043.0,2058.0,11.0,2.2364328447492774,181.75,0.0
500.0,4419.0,2047.0,2001.0,7.0,2.0590169943749475,125.875,0.0
500.0,4420.0,2051.0,2077.0,21.0,1.3886262034765706,89.81818181818181,0.0
500.0,4421.0,2070.0,2227.0,28.0,1.9556819531765128,102.72413793103448,0.0
500.0,4422.0,2080.0,2230.0,27.0,1.811476762562084,99.82142857142856,0.0
500.0,4423.0,2083.0,2093.0,3.0,,179.5,0.0
500.0,4424.0,2088.0,2124.0,6.0,1.6652648927846256,93.71428571428572,0.0
500.0,4425.0,2094.0,2105.0,13.0,1.9500402199818407,163.57142857142858,0.0
500.0,4426.0,2102.0,2115.0,12.0,2.2531744511277183,189.92307692307693,0.0
500.0,4427.0,2103.0,1980.0,20.0,1.2890984672316894,96.47619047619048,0.0
500.0,4428.0,2108.0,2057.0,10.0,2.289918809067645,177.0,0.0
500.0,4429.0,2111.0,2128.0,2.0,2.433521026581923,158.33333333333334,0.0
500.0,4430.0,2112.0,2176.0,11.0,1.4767791126448635,104.33333333333331,0.0
500.0,4431.0,2119.0,2105.0,2.0,2.433521026581923,191.0,0.0
500.0,4432.0,2121.0,2047.0,14.0,1.0666666666666669,85.53333333333333,0.0
500.0,4433.0,2129.0,2111.0,8.0,2.3152437929990364,150.66666666666666,0.0
500.0,4434.0,2149.0,2158.0,9.0,1.6478708664619073,91.9,0.0
500.0,4435.0,2167.0,2154.0,18.0,2.0745477823683545,133.31578947368422,0.0
500.0,4436.0,2170.0,2180.0,2.0,2.1595695548730247,193.66666666666663,0.0
500.0,4437.0,2176.0,2213.0,9.0,2.3545398069490697,165.5,0.0
500.0,4438.0,2179.0,2180.0,8.0,1.934912618041455,175.66666666666666,0.0
500.0,4439.0,2195.0,2211.0,15.0,2.044262745781211,132.875,0.0
500.0,4440.0,2205.0,2236.0,7.0,1.7357936896715844,124.875,0.0
500.0,4441.0,2206.0,2243.0,15.0,2.1036905345073764,154.0,0.0
500.0,4442.0,2216.0,2198.0,6.0,1.37955060707034,107.28571428571428,0.0
500.0,4443.0,2220.0,2224.0,21.0,,163.95454545454547,0.0
500.0,4444.0,2223.0,2295.0,13.0,2.261517346767405,162.64285714285714,0.0
500.0,4445.0,2224.0,2225.0,6.0,,199.8571428571429,0.0
500.0,4446.0,2227.0,2278.0,11.0,1.6779635761759548,107.08333333333331,0.0
500.0,4447.0,2232.0,2198.0,7.0,1.5598385830773842,105.5,0.0
500.0,4448.0,2233.0,2336.0,19.0,2.3562041797328908,157.8,0.0
500.0,4449.0,2235.0,2260.0,9.0,1.9307135789365268,114.7,0.0
500.0,4450.0,2236.0,2255.0,3.0,1.7215873793431686,118.5,0.0
500.0,4451.0,2237.0,2262.0,4.0,2.260112615949154,169.4,0.0
500.0,4452.0,2244.0,2243.0,8.0,1.987372168596964,133.11111111111111,0.0
500.0,4453.0,2246.0,2297.0,8.0,2.3209493133331467,150.88888888888889,0.0
500.0,4454.0,2252.0,2305.0,8.0,1.322166104067963,86.0,0.0
500.0,4455.0,2257.0,2230.0,36.0,2.1228485964727213,177.97297297297297,0.0
500.0,4456.0,2273.0,2322.0,10.0,2.235023475889692,144.72727272727272,0.0
500.0,4457.0,2280.0,2230.0,13.0,2.194069353196036,178.14285714285714,0.0
500.0,4458.0,2292.0,2312.0,7.0,2.118033988749895,129.625,0.0
500.0,4459.0,2302.0,2424.0,23.0,2.838304907950258,106.75,0.0
500.0,4460.0,2309.0,2295.0,7.0,2.2956322727489686,189.625,0.0
500.0,4461.0,2316.0,2255.0,10.0,2.1182330072496156,113.63636363636364,0.0
500.0,4462.0,2318.0,2354.0,7.0,2.3927727915886936,111.0,0.0
500.0,4463.0,2324.0,2293.0,5.0,1.9714045207910316,136.66666666666666,0.0
500.0,4464.0,2328.0,2351.0,4.0,1.731370849898476,153.0,0.0
500.0,4465.0,2334.0,2356.0,13.0,1.492351587642298,103.92857142857144,0.0
500.0,4466.0,2336.0,2377.0,8.0,2.4525846793879023,166.77777777777777,0.0
500.0,4467.0,2341.0,2348.0,8.0,1.61518122858284,126.0,0.0
500.0,4468.0,2343.0,2354.0,3.0,1.5590169943749477,108.75,0.0
500.0,4469.0,2355.0,2356.0,13.0,1.8617496501604271,110.14285714285714,0.0
500.0,4470.0,2358.0,2305.0,18.0,1.4104731512222808,93.0,0.0
500.0,4471.0,2363.0,2322.0,8.0,1.922284786638419,118.55555555555556,0.0
500.0,4472.0,2367.0,2389.0,7.0,2.251095876530642,180.375,0.0
500.0,4473.0,2368.0,2390.0,4.0,1.482842712474619,105.0,0.0
500.0,4474.0,2370.0,2526.0,26.0,1.4359093563592766,91.92592592592592,0.0
500.0,4475.0,2374.0,2295.0,13.0,2.0683869520884395,133.21428571428572,0.0
500.0,4476.0,2382.0,2377.0,6.0,2.185794725677967,159.28571428571428,0.0
500.0,4477.0,2401.0,2537.0,35.0,1.1015792847081216,81.86111111111111,0.0
500.0,4478.0,2404.0,2390.0,3.0,1.7071067811865477,113.25,0.0
500.0,4479.0,2416.0,2436.0,5.0,1.304737854124365,95.0,0.0
500.0,4480.0,2423.0,2408.0,2.0,1.804737854124365,184.66666666666663,0.0
500.0,4481.0,2427.0,2449.0,4.0,2.539781743482788,161.8,0.0
500.0,4482.0,2429.0,2408.0,3.0,1.5,200.5,0.0
500.0,4483.0,2443.0,2297.0,24.0,2.1675642759897635,147.2,0.0
500.0,4484.0,2444.0,2465.0,10.0,1.8934933749769265,105.0,0.0
500.0,4485.0,2445.0,2513.0,10.0,1.4142135623730954,95.1818181818182,0.0
500.0,4486.0,2446.0,2467.0,4.0,2.326882723033592,205.2,0.0
500.0,4487.0,2448.0,2489.0,8.0,1.792110022721329,113.0,0.0
500.0,4488.0,2450.0,2543.0,23.0,1.8637548484993125,119.625,0.0
500.0,4489.0,2454.0,2391.0,11.0,1.1523689270621826,99.58333333333331,0.0
500.0,4490.0,2465.0,2487.0,4.0,1.765685424949238,98.6,0.0
500.0,4491.0,2467.0,2477.0,3.0,1.766123775561495,193.75,0.0
500.0,4492.0,2473.0,2585.0,39.0,1.325876446268078,93.55,0.0
500.0,4493.0,2489.0,2449.0,7.0,2.015302186859058,131.0,0.0
500.0,4494.0,2498.0,2483.0,2.0,12.3006815874906,108.33333333333331,0.0
500.0,4495.0,2500.0,2484.0,2.0,1.60947570824873,98.33333333333331,0.0
500.0,4496.0,2503.0,2513.0,6.0,1.4040610178208843,92.71428571428572,0.0
500.0,4497.0,2506.0,2450.0,23.0,1.8633895563224312,118.125,0.0
500.0,4498.0,2507.0,2423.0,13.0,1.9169424383565232,189.71428571428572,0.0
500.0,4499.0,2510.0,2483.0,13.0,9.196728605764791,113.5,0.0
500.0,4500.0,2526.0,2599.0,12.0,1.3131590624511904,93.6153846153846,0.0
500.0,4501.0,2528.0,2546.0,3.0,1.5606601717798212,95.0,0.0
500.0,4502.0,2537.0,2670.0,20.0,1.589438266725273,91.85714285714286,0.0
500.0,4503.0,2540.0,2558.0,3.0,2.0590169943749475,100.5,0.0
500.0,4504.0,2550.0,2442.0,17.0,1.7202216688254248,115.22222222222224,0.0
500.0,4505.0,2559.0,2607.0,7.0,2.1770509831248424,153.25,0.0
500.0,4506.0,2585.0,2712.0,17.0,1.9091698989995411,116.83333333333331,0.0
500.0,4507.0,2607.0,2630.0,4.0,2.141640786499874,155.4,0.0
500.0,4508.0,2608.0,2513.0,15.0,1.5450843344836471,98.5625,0.0
500.0,4509.0,2620.0,2627.0,10.0,1.9467466874884631,116.63636363636364,0.0
500.0,4510.0,2625.0,2662.0,6.0,2.514446594213077,191.71428571428572,0.0
500.0,4511.0,2626.0,2682.0,11.0,1.746451444103179,133.0,0.0
500.0,4512.0,2627.0,2656.0,10.0,1.6110317592489418,115.1818181818182,0.0
500.0,4513.0,2635.0,2664.0,5.0,1.7071067811865477,113.16666666666669,0.0
500.0,4514.0,2641.0,2693.0,6.0,6.195856131041334,169.28571428571428,0.0
500.0,4515.0,2649.0,2720.0,8.0,2.373895353554639,155.77777777777777,0.0
500.0,4516.0,2664.0,2701.0,4.0,1.8828427124746192,106.8,0.0
500.0,4517.0,2678.0,2764.0,13.0,1.319907761758505,110.64285714285714,0.0
500.0,4518.0,2681.0,2714.0,4.0,1.9300563079745772,111.6,0.0
500.0,4519.0,2684.0,2690.0,2.0,1.4714045207910316,148.66666666666666,0.0
500.0,4520.0,2686.0,2709.0,3.0,4.64881039515431,167.75,0.0
500.0,4521.0,2688.0,2699.0,8.0,2.1049191011110175,170.88888888888889,0.0
500.0,4522.0,2699.0,2738.0,6.0,2.23606797749979,166.71428571428572,0.0
500.0,4523.0,2704.0,2781.0,11.0,1.657743518916014,93.66666666666669,0.0
500.0,4524.0,2727.0,2756.0,4.0,1.5313708498984762,105.0,0.0
500.0,4525.0,2731.0,2670.0,7.0,2.0590169943749475,105.75,0.0
500.0,4526.0,2732.0,2864.0,24.0,1.661991059059382,110.28,0.0
500.0,4527.0,2734.0,2743.0,4.0,1.8828427124746192,105.0,0.0
500.0,4528.0,2744.0,2751.0,5.0,1.67741585037433,132.66666666666666,0.0
500.0,4529.0,2747.0,2767.0,3.0,1.2071067811865477,114.5,0.0
500.0,4530.0,2761.0,2729.0,8.0,1.6357054835264846,99.66666666666669,0.0
500.0,4531.0,2771.0,2744.0,6.0,1.6060915267313265,95.14285714285714,0.0
500.0,4532.0,2781.0,2801.0,3.0,2.23606797749979,106.75,0.0
500.0,4533.0,2788.0,2745.0,10.0,1.6798826058744611,126.0909090909091,0.0
500.0,4534.0,2791.0,2875.0,18.0,2.0997429752430428,145.52631578947367,0.0
500.0,4535.0,2793.0,2782.0,2.0,2.23606797749979,108.33333333333331,0.0
500.0,4536.0,2794.0,2823.0,7.0,2.354649267123916,181.375,0.0
500.0,4537.0,2795.0,2764.0,6.0,1.6652648927846256,101.0,0.0
500.0,4538.0,2803.0,2837.0,6.0,2.185794725677967,147.71428571428572,0.0
500.0,4539.0,2809.0,2780.0,4.0,1.765685424949238,148.6,0.0
500.0,4540.0,2814.0,2883.0,17.0,1.5344913493527794,92.11111111111111,0.0
500.0,4541.0,2832.0,2676.0,22.0,2.2926137549558043,144.65217391304347,0.0
500.0,4542.0,2857.0,2844.0,6.0,1.5806421574637113,136.42857142857142,0.0
500.0,4543.0,2864.0,3000.0,22.0,1.9801392942115243,113.30434782608695,0.0
500.0,4544.0,2877.0,2920.0,7.0,2.840655783108815,188.875,0.0
500.0,4545.0,2881.0,2875.0,2.0,2.35483170074866,164.66666666666666,0.0
500.0,4546.0,2889.0,2929.0,8.0,1.727022640762784,114.0,0.0
500.0,4547.0,2902.0,2956.0,21.0,1.6723825983456286,96.72727272727272,0.0
500.0,4548.0,2903.0,2909.0,11.0,1.990529126447723,158.41666666666666,0.0
500.0,4549.0,2907.0,2926.0,3.0,1.5,142.0,0.0
500.0,4550.0,2909.0,2938.0,8.0,1.9945382910687397,179.33333333333334,0.0
500.0,4551.0,2914.0,2894.0,3.0,1.766123775561495,146.25,0.0
500.0,4552.0,2919.0,2937.0,3.0,3.0,195.25,0.0
500.0,4553.0,2927.0,2867.0,11.0,1.5803325032381377,105.41666666666669,0.0
500.0,4554.0,2934.0,3005.0,10.0,2.4241473874306836,162.0,0.0
500.0,4555.0,2939.0,3027.0,11.0,18.61079285632097,184.58333333333337,0.0
500.0,4556.0,2953.0,2959.0,18.0,2.507136211728115,160.57894736842104,0.0
500.0,4557.0,2963.0,3006.0,6.0,2.2681506146124635,163.28571428571428,0.0
500.0,4558.0,2973.0,2936.0,8.0,2.6393454005082764,177.66666666666666,0.0
500.0,4559.0,2975.0,2994.0,2.0,1.0,140.66666666666666,0.0
500.0,4560.0,2983.0,3007.0,7.0,1.2803300858899105,109.125,0.0
500.0,4561.0,2991.0,2980.0,7.0,1.3535533905932735,96.0,0.0
500.0,4562.0,2998.0,3088.0,10.0,2.2579267397264844,143.45454545454547,0.0
500.0,4563.0,3008.0,2995.0,2.0,1.804737854124365,108.66666666666669,0.0
500.0,4564.0,3009.0,2958.0,6.0,1.177520098159898,116.57142857142856,0.0
500.0,4565.0,3010.0,2985.0,3.0,1.2071067811865477,110.5,0.0
500.0,4566.0,3017.0,3040.0,3.0,2.38415776431139,136.5,0.0
500.0,4567.0,3018.0,3000.0,7.0,2.213525491562421,170.0,0.0
500.0,4568.0,3023.0,3055.0,4.0,5.096836864145457,178.8,0.0
500.0,4569.0,3028.0,3076.0,11.0,1.844082517040997,118.25,0.0
500.0,4570.0,3030.0,3104.0,10.0,1.8831615129198969,112.27272727272728,0.0
500.0,4571.0,3032.0,3100.0,8.0,1.90322113383244,120.44444444444444,0.0
500.0,4572.0,3033.0,3007.0,2.0,1.2761423749153966,110.0,0.0
500.0,4573.0,3034.0,3008.0,6.0,1.6652648927846256,105.0,0.0
500.0,4574.0,3044.0,3132.0,22.0,1.9497289933309052,131.82608695652175,0.0
500.0,4575.0,3049.0,3022.0,3.0,1.3535533905932735,137.5,0.0
500.0,4576.0,3052.0,3033.0,3.0,1.1035533905932735,99.0,0.0
500.0,4577.0,3055.0,3062.0,2.0,5.0330065045309285,182.33333333333337,0.0
500.0,4578.0,3059.0,3078.0,13.0,1.9673716976332185,128.71428571428572,0.0
500.0,4579.0,3063.0,3027.0,29.0,16.851408175886995,168.56666666666666,0.0
500.0,4580.0,3067.0,3006.0,7.0,2.47042547745749,150.25,0.0
500.0,4581.0,3074.0,3049.0,3.0,1.1035533905932735,117.25,0.0
500.0,4582.0,3078.0,3039.0,5.0,1.981058252895446,115.0,0.0
500.0,4583.0,3080.0,3073.0,5.0,1.3737734478532142,126.0,0.0
500.0,4584.0,3085.0,3027.0,7.0,19.991944139439873,165.875,0.0
500.0,4585.0,3093.0,3052.0,4.0,1.082842712474619,90.2,0.0
500.0,4586.0,3097.0,3131.0,9.0,1.665685424949238,105.3,0.0
500.0,4587.0,3103.0,3111.0,15.0,1.8683076391870104,118.875,0.0
500.0,4588.0,3111.0,3149.0,5.0,1.7071067811865477,112.5,0.0
500.0,4589.0,3119.0,3146.0,6.0,1.5815811159807822,111.71428571428572,0.0
500.0,4590.0,3131.0,3180.0,7.0,1.2803300858899105,107.875,0.0
500.0,4591.0,3133.0,3223.0,21.0,1.456138993214687,91.27272727272728,0.0
500.0,4592.0,3146.0,3162.0,2.0,1.804737854124365,112.66666666666669,0.0
500.0,4593.0,3147.0,3156.0,2.0,1.2761423749153966,107.0,0.0
500.0,4594.0,3155.0,3088.0,8.0,2.170736784138396,140.55555555555554,0.0
500.0,4595.0,3167.0,3206.0,7.0,2.1475424859373686,136.25,0.0
500.0,4596.0,3171.0,3000.0,32.0,2.0858429009090145,139.9090909090909,0.0
500.0,4597.0,3175.0,3193.0,4.0,1.5313708498984762,118.4,0.0
500.0,4598.0,3176.0,3217.0,6.0,1.9000804399636813,109.71428571428572,0.0
500.0,4599.0,3182.0,3184.0,2.0,1.1380711874576983,99.0,0.0
500.0,4600.0,3185.0,3248.0,9.0,1.9779271744364848,137.8,0.0
500.0,4601.0,3187.0,3349.0,26.0,2.017486516851836,113.0,0.0
500.0,4602.0,3190.0,3191.0,4.0,1.412899020449196,126.0,0.0
500.0,4603.0,3195.0,3132.0,9.0,1.447870866461907,99.4,0.0
500.0,4604.0,3197.0,3206.0,7.0,1.8830618877807477,119.5,0.0
500.0,4605.0,3202.0,3184.0,2.0,1.2761423749153968,98.0,0.0
500.0,4606.0,3210.0,3263.0,8.0,1.6547691363324637,107.33333333333331,0.0
500.0,4607.0,3218.0,3100.0,16.0,2.035360362323032,134.88235294117646,0.0
500.0,4608.0,3223.0,3262.0,7.0,1.5080618877807477,103.0,0.0
500.0,4609.0,3226.0,3309.0,13.0,1.652070728892283,108.57142857142856,0.0
500.0,4610.0,3232.0,3216.0,4.0,1.482842712474619,124.6,0.0
500.0,4611.0,3233.0,3217.0,2.0,1.9621165057908916,120.33333333333331,0.0
500.0,4612.0,3236.0,3316.0,14.0,2.189146275799422,140.6,0.0
500.0,4613.0,3238.0,3254.0,4.0,2.23606797749979,150.0,0.0
500.0,4614.0,3251.0,3288.0,7.0,1.4356601717798214,104.75,0.0
500.0,4615.0,3252.0,3265.0,7.0,1.3535533905932735,111.5,0.0
500.0,4616.0,3255.0,3127.0,19.0,1.918252909099587,130.9,0.0
500.0,4617.0,3261.0,3294.0,6.0,1.9163162231961568,87.42857142857143,0.0
500.0,4618.0,3273.0,3281.0,2.0,4.8240453183331935,162.0,0.0
500.0,4619.0,3276.0,3277.0,3.0,2.3251407699364424,166.25,0.0
500.0,4620.0,3280.0,3307.0,5.0,2.1573786516665265,153.0,0.0
500.0,4621.0,3282.0,3303.0,3.0,1.7071067811865477,126.25,0.0
500.0,4622.0,3290.0,3233.0,10.0,1.5895710340216882,97.72727272727272,0.0
500.0,4623.0,3292.0,3376.0,16.0,1.748314667749315,114.6470588235294,0.0
500.0,4624.0,3306.0,3248.0,11.0,1.9417135899788145,106.75,0.0
500.0,4625.0,3308.0,3459.0,25.0,2.1408170328747564,148.5,0.0
500.0,4626.0,3310.0,3322.0,3.0,3.9321642252704128,120.5,0.0
500.0,4627.0,3320.0,3301.0,4.0,1.6485281374238572,119.4,0.0
500.0,4628.0,3328.0,3361.0,7.0,1.1035533905932735,99.0,0.0
500.0,4629.0,3333.0,3393.0,11.0,2.2113859214371296,124.25,0.0
500.0,4630.0,3338.0,3322.0,4.0,3.2453545524828717,135.8,0.0
500.0,4631.0,3340.0,3338.0,5.0,2.690363722118258,128.0,0.0
500.0,4632.0,3343.0,3340.0,10.0,6.533497645036439,110.36363636363636,0.0
500.0,4633.0,3347.0,3348.0,4.0,2.047213595499958,141.4,0.0
500.0,4634.0,3357.0,3378.0,4.0,2.047213595499958,145.6,0.0
500.0,4635.0,3374.0,3216.0,39.0,1.8743189262775697,117.9,0.0
500.0,4636.0,3378.0,3388.0,2.0,2.0786893258332633,148.66666666666666,0.0
500.0,4637.0,3392.0,3380.0,4.0,2.69256814798283,165.0,0.0
500.0,4638.0,3407.0,3436.0,4.0,2.188854381999832,137.4,0.0
500.0,4639.0,3408.0,3420.0,2.0,1.60947570824873,92.33333333333331,0.0
500.0,4640.0,3413.0,3386.0,4.0,2.307326211449112,143.0,0.0
500.0,4641.0,3415.0,3393.0,3.0,1.9571067811865477,124.0,0.0
500.0,4642.0,3427.0,3435.0,5.0,1.4023689270621826,109.16666666666669,0.0
500.0,4643.0,3428.0,3398.0,4.0,1.448528137423857,98.2,0.0
500.0,4644.0,3433.0,3459.0,7.0,1.3830618877807477,107.5,0.0
500.0,4645.0,3438.0,3412.0,3.0,1.5606601717798212,103.0,0.0
500.0,4646.0,3441.0,3455.0,2.0,11.280747892396516,138.0,0.0
500.0,4647.0,3446.0,3496.0,7.0,1.2285533905932735,97.5,0.0
500.0,4648.0,3449.0,3478.0,4.0,2.388854381999832,144.0,0.0
500.0,4649.0,3451.0,3349.0,16.0,2.021603087330435,134.58823529411765,0.0
500.0,4650.0,3464.0,3436.0,5.0,1.67741585037433,123.5,0.0
500.0,4651.0,3468.0,3478.0,18.0,1.459018386933598,107.78947368421052,0.0
500.0,4652.0,3477.0,3455.0,3.0,10.855934982967945,119.75,0.0
500.0,4653.0,3484.0,3520.0,8.0,1.386523184957675,104.77777777777776,0.0
500.0,4654.0,3490.0,3554.0,14.0,2.0157378651666527,117.53333333333332,0.0
500.0,4655.0,3503.0,3504.0,5.0,2.0786893258332633,153.83333333333334,0.0
500.0,4656.0,3511.0,3479.0,7.0,2.111615278374021,128.5,0.0
500.0,4657.0,3515.0,3600.0,18.0,1.4281875217953397,94.6842105263158,0.0
500.0,4658.0,3525.0,3555.0,8.0,1.2301186457628306,92.33333333333331,0.0
500.0,4659.0,3528.0,3522.0,7.0,4.067831521857657,125.375,0.0
500.0,4660.0,3536.0,3537.0,2.0,2.74535599249993,154.66666666666666,0.0
500.0,4661.0,3541.0,3510.0,13.0,1.597973635115089,117.35714285714286,0.0
500.0,4662.0,3542.0,3510.0,5.0,2.118033988749895,147.16666666666666,0.0
500.0,4663.0,3549.0,3521.0,7.0,1.866356443177997,133.125,0.0
500.0,4664.0,3554.0,3562.0,2.0,2.23606797749979,136.33333333333334,0.0
500.0,4665.0,3556.0,3520.0,9.0,2.047213595499958,139.8,0.0
500.0,4666.0,3563.0,3608.0,9.0,1.4313708498984763,94.5,0.0
500.0,4667.0,3578.0,3613.0,7.0,1.942078882155695,119.5,0.0
500.0,4668.0,3591.0,3562.0,16.0,1.2189029030434329,95.41176470588236,0.0
500.0,4669.0,3592.0,3608.0,5.0,1.5404401145198807,90.5,0.0
500.0,4670.0,3597.0,3533.0,14.0,2.1181799356496898,138.86666666666667,0.0
500.0,4671.0,3611.0,3623.0,3.0,1.9715873793431689,129.25,0.0
500.0,4672.0,3625.0,3536.0,23.0,1.418127410446797,97.95833333333331,0.0
500.0,4673.0,3633.0,3642.0,3.0,1.8535533905932735,106.75,0.0
500.0,4674.0,3634.0,3638.0,11.0,1.3392556509887896,95.5,0.0
500.0,4675.0,3638.0,3608.0,8.0,1.5174282499435978,89.33333333333333,0.0
500.0,4676.0,3661.0,3696.0,9.0,2.094427190999916,133.7,0.0
500.0,4677.0,3664.0,3600.0,17.0,1.844082517040997,119.77777777777776,0.0
500.0,4678.0,3668.0,3728.0,31.0,1.283470869120796,88.6875,0.0
500.0,4679.0,3681.0,3694.0,13.0,1.8076525563832333,117.28571428571428,0.0
500.0,4680.0,3690.0,3760.0,17.0,1.948514561916173,133.44444444444446,0.0
500.0,4681.0,3694.0,3733.0,10.0,2.1611544577041224,133.45454545454547,0.0
500.0,4682.0,3708.0,3719.0,3.0,1.8535533905932735,113.25,0.0
500.0,4683.0,3710.0,3736.0,6.0,2.01842717207028,117.85714285714286,0.0
500.0,4684.0,3716.0,3732.0,4.0,2.388854381999832,155.4,0.0
500.0,4685.0,3720.0,3744.0,6.0,1.37955060707034,115.71428571428572,0.0
500.0,4686.0,3726.0,3751.0,7.0,1.2285533905932735,98.125,0.0
500.0,4687.0,3735.0,3744.0,4.0,2.0957417329238153,155.0,0.0
500.0,4688.0,3746.0,3732.0,6.0,1.4724479699093236,130.42857142857142,0.0
500.0,4689.0,3750.0,3764.0,4.0,1.8828427124746192,121.0,0.0
500.0,4690.0,3754.0,3728.0,8.0,1.3142696805273544,100.77777777777776,0.0
500.0,4691.0,3758.0,3776.0,3.0,1.8535533905932735,117.75,0.0
500.0,4692.0,3759.0,3716.0,9.0,1.772134935173836,123.4,0.0
500.0,4693.0,3769.0,3821.0,12.0,2.055151611134193,134.76923076923077,0.0
500.0,4694.0,3774.0,3801.0,6.0,1.5806421574637115,102.71428571428572,0.0
500.0,4695.0,3778.0,3776.0,11.0,1.3392556509887896,104.25,0.0
500.0,4696.0,3779.0,3792.0,3.0,2.118033988749895,147.25,0.0
500.0,4697.0,3782.0,3773.0,3.0,1.766123775561495,112.75,0.0
500.0,4698.0,3791.0,3830.0,9.0,1.6727922061357858,116.0,0.0
500.0,4699.0,3808.0,3818.0,2.0,1.4142135623730951,89.33333333333333,0.0
500.0,4700.0,3820.0,3828.0,3.0,1.1035533905932735,101.25,0.0
500.0,4701.0,3821.0,3853.0,8.0,1.987372168596964,126.88888888888889,0.0
500.0,4702.0,3831.0,3840.0,14.0,1.9852847829576563,141.8,0.0
500.0,4703.0,3837.0,3875.0,6.0,1.6735395203026948,104.71428571428572,0.0
500.0,4704.0,3839.0,3866.0,5.0,1.6094757082487303,112.16666666666669,0.0
500.0,4705.0,3845.0,3856.0,3.0,1.766123775561495,123.5,0.0
500.0,4706.0,3846.0,3884.0,8.0,1.830967629402119,128.66666666666666,0.0
500.0,4707.0,3848.0,3879.0,6.0,1.68977530353517,121.14285714285714,0.0
500.0,4708.0,3872.0,3880.0,3.0,1.5606601717798212,96.0,0.0
500.0,4709.0,3873.0,3840.0,6.0,2.1021109488741234,122.14285714285714,0.0
500.0,4710.0,3891.0,3875.0,6.0,1.69898888957031,110.28571428571428,0.0
500.0,4711.0,3893.0,3886.0,3.0,1.4571067811865477,106.25,0.0
500.0,4712.0,3894.0,3901.0,6.0,1.748948669588469,114.71428571428572,0.0
500.0,4713.0,3901.0,3880.0,5.0,1.3737734478532142,96.66666666666669,0.0
500.0,4714.0,3902.0,3885.0,5.0,1.304737854124365,106.0,0.0
500.0,4715.0,3904.0,3959.0,12.0,1.982515310365027,132.84615384615384,0.0
500.0,4716.0,3905.0,3911.0,2.0,1.804737854124365,102.33333333333331,0.0
500.0,4717.0,3910.0,3915.0,2.0,2.4120226591665967,148.0,0.0
500.0,4718.0,3916.0,3935.0,9.0,1.9064495102245984,124.2,0.0
500.0,4719.0,3930.0,3936.0,4.0,1.248528137423857,97.2,0.0
500.0,4720.0,3938.0,3929.0,7.0,1.301776695296637,116.875,0.0
500.0,4721.0,3951.0,3971.0,3.0,1.766123775561495,131.75,0.0
500.0,4722.0,3955.0,4011.0,9.0,1.8307135789365263,114.6,0.0
500.0,4723.0,3959.0,3993.0,5.0,2.0786893258332633,131.66666666666666,0.0
500.0,4724.0,3969.0,4003.0,6.0,1.9500402199818407,139.42857142857142,0.0
500.0,4725.0,3973.0,3992.0,3.0,2.1770509831248424,120.75,0.0
500.0,4726.0,3979.0,3989.0,6.0,1.1183467321065983,94.28571428571428,0.0
500.0,4727.0,4004.0,4013.0,2.0,1.8834271799576283,138.0,0.0
500.0,4728.0,4012.0,4045.0,7.0,1.9857936896715844,114.5,0.0
500.0,4729.0,4021.0,4003.0,4.0,1.812899020449196,134.6,0.0
500.0,4730.0,4028.0,4004.0,9.0,1.789292222699217,133.7,0.0
500.0,4731.0,4041.0,3993.0,10.0,1.861700787692643,124.63636363636364,0.0
500.0,4732.0,4058.0,4013.0,10.0,1.9046222381471507,114.27272727272728,0.0
500.0,4733.0,4066.0,3929.0,25.0,2.0272386127884374,126.65384615384616,0.0
500.0,4734.0,4072.0,4082.0,6.0,1.2949278717494257,106.85714285714286,0.0
500.0,4735.0,4100.0,4196.0,21.0,1.2980158720956383,91.0,0.0
500.0,4736.0,4108.0,4122.0,2.0,1.4142135623730951,122.66666666666669,0.0
500.0,4737.0,4114.0,4137.0,5.0,1.5797847774365126,99.66666666666669,0.0
500.0,4738.0,4116.0,4122.0,2.0,1.1380711874576983,124.33333333333331,0.0
500.0,4739.0,4130.0,4140.0,3.0,1.4571067811865477,100.5,0.0
500.0,4740.0,4133.0,4153.0,7.0,1.7071067811865477,100.875,0.0
500.0,4741.0,4146.0,4121.0,7.0,2.089347080264858,127.25,0.0
500.0,4742.0,4147.0,4121.0,9.0,2.1659048552118025,135.4,0.0
500.0,4743.0,4154.0,4162.0,3.0,2.3251407699364424,138.5,0.0
500.0,4744.0,4156.0,4138.0,7.0,1.4133919736706582,115.75,0.0
500.0,4745.0,4157.0,4167.0,2.0,1.60947570824873,107.66666666666669,0.0
500.0,4746.0,4159.0,4187.0,9.0,1.5313708498984762,105.0,0.0
500.0,4747.0,4170.0,4202.0,7.0,1.9562851924841107,129.0,0.0
500.0,4748.0,4173.0,4045.0,28.0,1.7514626608139252,105.34482758620688,0.0
500.0,4749.0,4185.0,4158.0,5.0,1.844082517040997,116.66666666666669,0.0
500.0,4750.0,4187.0,4210.0,7.0,1.4356601717798214,104.375,0.0
500.0,4751.0,4190.0,4140.0,12.0,1.5439282932204212,95.3076923076923,0.0
500.0,4752.0,4196.0,4204.0,4.0,1.5313708498984762,106.2,0.0
